Taxon_Group,Taxon,NonTarget,BCG_attr,BCG_PredContScore,BCG_attr2,FFG,Habit,Life_Cycle,Habitat,Noteworthy,LONGLIVED,Thermal_indicator,ThermalPref_ALL,ThermTol_Less30,MWMT_WAopt,MWMT_PCT90,Therm_TopIndicator,ThermVar,TolVal2,TolVal,Air,FSBI_2012,Hemoglobin,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Diptera,Thaumaleidae,FALSE,3,2.755492926,,SC,CN,multi,LOTI,TRUE,FALSE,cold,Cold,,14.72874889,19.14,,,11,NA,F,,,126624,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Thaumaleidae,,,,,,,,,
Mollusca,Thiaridae,FALSE,6t,,,"SC,CG","CN,SP",semi,GENE,,TRUE,,,,,,,,,,,,,,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,Cerithioidea,Thiaridae,,,,,,,,,
Chironomidae,Thienemannia,FALSE,2,,,UN,UN,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Thienemannia,,,,,
Chironomidae,Thienemanniella,FALSE,3,3.478250742,,CG,SP,multi,GENE,,FALSE,eurythermal,Eurythermal,,19.03870085,23.81,,,4,6,F,,,129182,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Thienemanniella,,,,,
Chironomidae,Thienemannimyia Group,FALSE,4,3.951602936,,PR,SP,multi,GENE,,FALSE,warm,Warm,,19.97276826,23.662,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia Gr.,,,,,,
Ephemeroptera,Thraulodes,FALSE,UN,,,"CG,SC","CN,SP,SW",uni,LOTI,TRUE,FALSE,,,,,,,,1,2,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Leptophlebiidae,,,,Thraulodes,,,,,
Trichoptera,Thremmatidae,FALSE,NA,,,"SC,CG",CN,uni,LOTI,,FALSE,,,Less30,,,,,11,NA,F,,F,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Thremmatidae,,,,,,,,,
Acari,Thyopsella,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,83202,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsella,,,,,
Acari,Thyopsis,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,83205,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsis,,,,,
Ephemeroptera,Timpanoga hecuba,FALSE,3,2.955672264,,CG,"CN,SP",uni,LOTI,TRUE,FALSE,cowa,Cool-Warm,,18.68715662,22.008,,,1,2,F,,,101317,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,,,,Timpanoga,,,,,hecuba
Ephemeroptera,Timpanoginae,FALSE,UN,,,UN,UN,UN,UN,,FALSE,,,,,,,,,,,,,101317,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Ephemerellidae,Timpanoginae,,,,,,,,
Trichoptera,Tinodes,FALSE,UN,,,"SC,CG",CN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,11,2,F,,,115350,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychoidea,Psychomyiidae,Psychomyiinae,,,Tinodes,,,,,
Acari,Tiphys,FALSE,2,,,"PR,PA",UN,uni,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Tiphys,,,,,
Diptera,Tipula,FALSE,4,4.090715408,,SH,BU,semi,GENE,,TRUE,eurythermal,Eurythermal,,18.39306345,22.339,,,4,4,T,,,119037,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,Tipulinae,,,Tipula,,,,,
Diptera,Tipulidae,FALSE,NA,3.840580225,,UN,UN,UN,UN,,FALSE,,Cool,,18.13277925,21.999,,yes,11,3,T,,,118840,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Tipulidae,,,,,,,,,
Chironomidae,Tokunagaia,FALSE,UN,,,CG,SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,129194,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tokunagaia,,,,,
Acari,Torrenticola,FALSE,3,3.150127411,,"PR,PA",UN,uni,GENE,,FALSE,cool,Cool,,17.46574912,21.475,,,11,8,,,,83254,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Torrenticola,,,,,
Acari,Torrenticolidae,FALSE,NA,3.109514236,,"PR,PA",UN,uni,GENE,,FALSE,cool,Cool,,17.32983446,21.419,,,11,8,,,,83249,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,,,,,,
Ephemeroptera,Traverella,FALSE,UN,,,"CG,CF","CN,SP,SW",uni,LOTI,TRUE,FALSE,,,,,,,,1,2,F,,,101096,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Leptophlebiidae,,,,Traverella,,,,,
Hemiptera,Trepobates,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Gerridae,Trepobatinae,,,Trepobates,,,,,
Trichoptera,Triaenodes,FALSE,4,,,MH,"CB,SW",uni,GENE,,FALSE,,,Less30,,,,,1,6,F,,,116565,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceroidea,Leptoceridae,Leptocerinae,Triaenodini,,Triaenodes,,,,,
Chironomidae,Tribelos,FALSE,4,3.822123289,,"CG,SH,XY",BU,multi,GENE,,FALSE,warm,Warm,,19.37124781,24.613,,,11,10,F,,T,129820,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Tribelos,,,,,
Chironomidae,Trichochilus,FALSE,2,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Trichochilus,,,,,
Hemiptera,Trichocorixa,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Corixidae,Corixinae,,,Trichocorixa,,,,,
Trichoptera,Trichoptera,FALSE,NA,3.952462673,,UN,UN,UN,UN,,FALSE,,Eurythermal,,18.05778279,22.43,,yes,11,NA,F,,,115095,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,,,,,,,,,,,
Chironomidae,Trichotanypus,FALSE,2,,,"CG,SC",SP,multi,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Podonominae,,,Trichotanypus,,,,,
Ephemeroptera,Tricorythodes,FALSE,5,3.813941956,,"CG,SC","SP,CN",multi,GENE,,FALSE,stenow,Warm Stenotherm,,24.17969228,27.63,Warm Stenotherm,,4,4,F,,,101405,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,Leptohyphidae,,,,Tricorythodes,,,,,
Diptera,Triogma,FALSE,UN,,,MH,"BU,SP",uni,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,Tipuloidea,Cylindrotomidae,Cylindrotominae,,,Triogma,,,,,
Chironomidae,Trissocladius,FALSE,UN,,,"CG,SC",SP,multi,LENT,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Trissocladius,,,,,
Chironomidae,Trissopelopia,FALSE,UN,,,PR,SP,multi,GENE,TRUE,FALSE,,,,,,,,11,7,F,,,128251,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Trissopelopia,,,,,
Acari,Trombidiformes,FALSE,NA,3.926052809,,"PR,PA",UN,uni,NA,,FALSE,,Eurythermal,,17.71733921,22.1,,yes,11,NA,F,,,82769,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,,,,,,,,,,,,
Coleoptera,Tropisternus,FALSE,5,,,"PR,CG,PH","CB,SW",uni,GENE,,FALSE,,,Less30,,,,,11,5,T,,,112938,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Polyphaga,,Hydrophilidae,Hydrophilinae,Hydrophilini,,Tropisternus,,,,,
Mollusca,Truncatelloidea,FALSE,4,3.966627359,,SC,CN,semi,LOTI,,FALSE,,Cool-Warm,,19.80363746,23.613,,yes,11,NA,F,,U,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Oligochaeta,Tubifex,FALSE,5,,,CG,"BU,SP",uni,GENE,,FALSE,,,Less30,,,,,11,10,F,,T,68622,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,Tubifex,,,,,
Oligochaeta,Tubificinae,FALSE,4,3.861499071,,CG,"BU,SP",uni,GENE,,FALSE,,Warm,,20.46697309,23.836,,yes,,NA,,,,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Chironomidae,Tvetenia,FALSE,4,3.948231459,,CG,SP,multi,LOTI,,FALSE,cool,Cool,,17.26546355,21.37,,,4,5,F,,,129197,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,,,,
Chironomidae,Tvetenia Bavarica Group,FALSE,4,3.901067972,,CG,SP,multi,LOTI,,FALSE,cool,Cool,,17.46887274,21.38,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,Bavarica Gr.,,,
Chironomidae,Tvetenia Discoloripes Group,FALSE,UN,,,CG,SP,multi,LOTI,,FALSE,,,Less30,,,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,Discoloripes Gr.,,,
Chironomidae,Tvetenia tshernovskii,FALSE,5,,,CG,SP,multi,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,,,,tshernovskii
Diptera,Twinnia,FALSE,UN,,,SC,CN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,11,7,F,,,126767,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Simuliidae,Simuliinae,Prosimuliini,,Twinnia,,,,,
Acari,Tyrrellia,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,,,,,,,NA,,,,83068,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Tyrrellia,,,,,
Trichoptera,Uenoidae,FALSE,2,2.528501034,,SC,CN,semi,LOTI,,TRUE,,Cool,,14.89896884,20.69,,yes,11,0,F,,,568757,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Integripalpia,Limnephiloidea,Uenoidae,,,,,,,,,
Diptera,Ulomorpha,FALSE,UN,,,PR,BU,uni,GENE,TRUE,FALSE,,,Less30,,,,,,NA,,,,120387,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Limoniidae,Limnophilinae,,,Ulomorpha,,,,,
Oligochaeta,Uncinais uncinata,FALSE,UN,,,CG,"BU,SP",uni,GENE,,FALSE,,,,,,,,1,4,F,,,,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Uncinais,,,,,uncinata
Acari,Unionicola,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,,NA,,,,83073,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Unionicola,,,,,
Acari,Unionicolidae,FALSE,2,,,"PR,PA",UN,uni,GENE,TRUE,FALSE,,,Less30,,,,,11,5,,,,83072,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,,,,,,
Mollusca,Unionida,FALSE,2,,,CF,"BU,SP",semi,GENE,TRUE,TRUE,,,,,,,,,,,,,,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionida,,,,,,,,,,,,
Mollusca,Unionoidea,FALSE,2,,,CF,"BU,SP",semi,GENE,TRUE,TRUE,,,Less30,,,,,,,,,,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Acari,Utaxatax,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,83534,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Anisitsiellidae,,,,Utaxatax,,,,,
Mollusca,Valvata,FALSE,2,,,"SC,CG","CN,SP",semi,GENE,TRUE,TRUE,,,Less30,,,,,11,8,F,,,70346,Animalia,Mollusca,,Gastropoda,,Heterostropha,,,Valvatidae,,,,Valvata,,,,,
Oligochaeta,Varichaetadrilus,FALSE,UN,,,CG,"BU,SP",uni,GENE,,FALSE,,,Less30,,,,,,NA,,,,68812,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,Varichaetadrilus,,,,,
Oligochaeta,Vejdovskyella,FALSE,UN,,,CG,"BU,SP",uni,GENE,,FALSE,,,Less30,,,,,,,,,,69009,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Naidinae,,,Vejdovskyella,,,,,
Hemiptera,Veliidae,TRUE,,,,,,,,,,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Heteroptera,,Veliidae,,,,,,,,,
Mollusca,Veneroida,FALSE,NA,3.881461143,,NA,NA,UN,NA,,FALSE,,Warm,,19.79652208,23.592,,yes,,NA,,,,80384,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,,,,,,
Plecoptera,Visoka cataractae,FALSE,2,1.942367077,,"SH,CG","SP,CN",semi,LOTI,,TRUE,stenoc,Cold Stenotherm,,13.67756994,17.674,Cold Stenotherm,,0,0,F,5,,102614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Visoka,,,,,cataractae
Chironomidae,Vivacricotopus,FALSE,UN,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Vivacricotopus,,,,,
Acari,Volsellacarus,FALSE,2,,,"PR,PA",UN,uni,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Volsellacarus,,,,,
