Taxon_Group,Taxon_orig,Taxon_v2,OTU_MTTI_jan23,Changed,Rationale,NonTarget,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Oligochaeta,Tubifex,Tubifex,Tubificinae,no,,FALSE,Oligochaeta,68622,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,Tubifex,,,,,
Oligochaeta,Varichaetadrilus,Varichaetadrilus,Tubificinae,no,,FALSE,Oligochaeta,68812,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,Varichaetadrilus,,,,,
Oligochaeta,Tubificidae,Tubificinae,Tubificinae,yes,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Tubificina,Tubificinae,Tubificinae,yes,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Tubificinae,Tubificinae,Tubificinae,no,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Tubificoid Naididae,Tubificinae,Tubificinae,yes,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Tubificoid Naididae with hair chaetae,Tubificinae,Tubificinae,yes,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Tubificoid Naididae without hair chaetae,Tubificinae,Tubificinae,yes,,FALSE,Oligochaeta,974289,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,Tubificinae,,,,,,,,
Oligochaeta,Naididae,Naididae,DNI,no,,FALSE,Oligochaeta,68854,Animalia,Annelida,,Clitellata,Oligochaeta,Tubificida,,,Naididae,,,,,,,,,
Oligochaeta,Clitellata,Oligochaeta,DNI,yes,,FALSE,Oligochaeta,68422,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,
Oligochaeta,Oligochaeta,Oligochaeta,DNI,no,,FALSE,Oligochaeta,68422,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,
Oligochaeta,oligochaetous Clitellata,Oligochaeta,DNI,yes,,FALSE,Oligochaeta,68422,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,
Terrestrial,Sparganophilidae,Sparganophilidae,DNI,no,Terrestrial,TRUE,Sparganophilidae,,Animalia,Annelida,,Clitellata,,Opisthopora,,,,,,,,,,,,
Terrestrial,Crassiclitellata,Crassiclitellata,DNI,no,Terrestrial,TRUE,Crassiclitellata,974256,Animalia,Annelida,,Clitellata,,Opisthopra,Crassiclitellata,,,,,,,,,,,
Terrestrial,Megadrile,Megadrile,DNI,no,Terrestrial,TRUE,Megadrile,,Animalia,Annelida,,Clitellata,,,,,,,,,,,,,,
Other Non-Insect,Neanthes,Polychaeta,DNI,yes,changed to Polychaeta,TRUE,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Neanthes limnicola,Polychaeta,DNI,yes,changed to Polychaeta,TRUE,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Nereididae,Polychaeta,DNI,no,changed to Polychaeta,TRUE,Polychaeta,65870,Animalia,Annelida,,Polychaeta,Errantia,Phyllodocida,,,Nereididae,,,,,,,,,
Other Non-Insect,Lepidonotus,Polychaeta,DNI,no,changed to Polychaeta,TRUE,Polychaeta,64599,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Polychaeta,Polychaeta,DNI,no,,TRUE,Polychaeta,65870,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Procerastea nematodes,Polychaeta,DNI,no,changed to Polychaeta,TRUE,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Sabellidae,Polychaeta,DNI,no,changed to Polychaeta,TRUE,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Terrestrial,Sphaerodoridae,Polychaeta,DNI,yes,changed to Polychaeta,TRUE,Polychaeta,,Animalia,Annelida,,Polychaeta,,,,,,,,,,,,,,
Other Non-Insect,Oribatei,Oribatida,Oribatida,yes,,FALSE,Oribatida,733326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Sarcoptiformes,Oribatida,,,,,,,,,,,
Other Non-Insect,Oribatida,Oribatida,Oribatida,no,,FALSE,Oribatida,733326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Sarcoptiformes,Oribatida,,,,,,,,,,,
Other Non-Insect,Acalyptonotus,Acalyptonotus,DNI,no,,FALSE,Trombidiformes,83508,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Acalyptonotidae,,,,Acalyptonotus,,,,,
Other Non-Insect,Bandakiopsis,Bandakiopsis,DNI,no,,FALSE,Trombidiformes,83532,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Anisitsiellidae,,,,Bandakiopsis,,,,,
Other Non-Insect,Oregonacarus,Oregonacarus,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Anisitsiellidae,,,,Oregonacarus,,,,,
Other Non-Insect,Utaxatax,Utaxatax,DNI,no,,FALSE,Trombidiformes,83534,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Anisitsiellidae,,,,Utaxatax,,,,,
Other Non-Insect,Arrenurus,Arrenurus,Arrenurus,no,,FALSE,Trombidiformes,82864,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Arrenuridae,,,,Arrenurus,,,,,
Other Non-Insect,Arrenuridae,Arrenuridae,DNI,no,,FALSE,Trombidiformes,82862,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Arrenuridae,,,,,,,,,
Other Non-Insect,Chelomideopsis,Chelomideopsis,Athienemanniidae,no,,FALSE,Trombidiformes,83517,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Athienemanniidae,,,,Chelomideopsis,,,,,
Other Non-Insect,Platyhydracarus,Platyhydracarus,Athienemanniidae,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Athienemanniidae,,,,Platyhydracarus,,,,,
Other Non-Insect,Athienemanniidae,Athienemanniidae,Athienemanniidae,no,,FALSE,Trombidiformes,83514,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Athienemanniidae,,,,,,,,,
Other Non-Insect,Brachypoda,Brachypoda,DNI,no,,FALSE,Trombidiformes,83444,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,Axonopsinae,,,Brachypoda,,,,,
Other Non-Insect,Aturus,Aturus,DNI,no,,FALSE,Trombidiformes,82974,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Aturus,,,,,
Other Non-Insect,Kongsbergia,Kongsbergia,DNI,no,,FALSE,Trombidiformes,83000,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Kongsbergia,,,,,
Other Non-Insect,Ljania,Ljania,DNI,no,,FALSE,Trombidiformes,83449,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Ljania,,,,,
Other Non-Insect,Ocybrachypoda,Ocybrachypoda,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Ocybrachypoda,,,,,
Other Non-Insect,Woolastookia,Woolastookia,DNI,no,,FALSE,Trombidiformes,83461,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,Woolastookia,,,,,
Other Non-Insect,Aturidae,Aturidae,DNI,no,,FALSE,Trombidiformes,82973,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Aturidae,,,,,,,,,
Other Non-Insect,Eylais,Eylais,DNI,no,,FALSE,Trombidiformes,83152,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Eylaidae,,,,Eylais,,,,,
Other Non-Insect,Feltria,Feltria,DNI,no,,FALSE,Trombidiformes,83314,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Feltriidae,,,,Feltria,,,,,
Other Non-Insect,Hydrachna,Hydrachna,DNI,no,,FALSE,Trombidiformes,83123,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrachnidae,,,,Hydrachna,,,,,
Other Non-Insect,Hydrachnidae,Hydrachnidae,DNI,no,,FALSE,Trombidiformes,83122,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrachnidae,,,,,,,,,
Other Non-Insect,Hydrodroma,Hydrodroma,DNI,no,,FALSE,Trombidiformes,83225,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrodromidae,,,,Hydrodroma,,,,,
Other Non-Insect,Hydrovolzia,Hydrovolzia,DNI,no,,FALSE,Trombidiformes,83119,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrovolziidae,,,,Hydrovolzia,,,,,
Other Non-Insect,Hydrovolziidae,Hydrovolziidae,DNI,no,,FALSE,Trombidiformes,83118,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydrovolziidae,,,,,,,,,
Other Non-Insect,Albertathyas montana,Albertathyas montana,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Albertathyas,,,,,montana
Other Non-Insect,Albertathyas,Albertathyas,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Albertathyas,,,,,
Other Non-Insect,Hydryphantes,Hydryphantes,DNI,no,,FALSE,Trombidiformes,83213,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Hydryphantes,,,,,
Other Non-Insect,Panisopsis,Panisopsis,DNI,no,,FALSE,Trombidiformes,895838,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Panisopsis,,,,,
Other Non-Insect,Panisus,Panisus,DNI,no,,FALSE,Trombidiformes,895807,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Panisus,,,,,
Other Non-Insect,Protzia,Protzia,Protzia,no,,FALSE,Trombidiformes,83170,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Protzia,,,,,
Other Non-Insect,Protzia exima,Protzia,Protzia,yes,,FALSE,Trombidiformes,83170,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Protzia,,,,,
Other Non-Insect,Tartarothyas,Tartarothyas,DNI,no,,FALSE,Trombidiformes,895797,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Tartarothyas,,,,,
Other Non-Insect,Thyopsella,Thyopsella,DNI,no,,FALSE,Trombidiformes,83202,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsella,,,,,
Other Non-Insect,Thyopsis,Thyopsis,DNI,no,,FALSE,Trombidiformes,83205,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,Thyopsis,,,,,
Other Non-Insect,Hydryphantidae,Hydryphantidae,DNI,no,,FALSE,Trombidiformes,83212,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,,,,,,
Other Non-Insect,Protziidae,Hydryphantidae,DNI,yes,,FALSE,Trombidiformes,83212,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hydryphantidae,,,,,,,,,
Other Non-Insect,Mesobates,Mesobates,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,Hygrobatinae,,,Mesobates,,,,,
Other Non-Insect,Atractidae,Atractides,Atractides,yes,,FALSE,Trombidiformes,83282,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Atractides,,,,,
Other Non-Insect,Atractides,Atractides,Atractides,no,,FALSE,Trombidiformes,83282,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Atractides,,,,,
Other Non-Insect,Corticacarus,Corticacarus,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Coticacarus,,,,,
Other Non-Insect,Hygrobates,Hygrobates,Hygrobates,no,,FALSE,Trombidiformes,83297,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,Hygrobates,,,,,
Other Non-Insect,Hygrobatidae,Hygrobatidae,DNI,no,,FALSE,Trombidiformes,83281,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Hygrobatidae,,,,,,,,,
Other Non-Insect,Krendowskia,Krendowskia,DNI,no,,FALSE,Trombidiformes,83502,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Krendowskiidae,,,,Krendowskia,,,,,
Other Non-Insect,Krendowskiidae,Krendowskiidae,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Krendowskiidae,,,,,,,,,
Other Non-Insect,Laversia,Laversia,DNI,no,,FALSE,Trombidiformes,82971,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Laversiidae,,,,Laversia,,,,,
Other Non-Insect,Estelloxus,Estelloxus,Lebertia,no,,FALSE,Trombidiformes,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Other Non-Insect,Estelloxus californiensis,Estelloxus,Lebertia,yes,,FALSE,Trombidiformes,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Other Non-Insect,Estelloxus sensu lato,Estelloxus,Lebertia,yes,,FALSE,Trombidiformes,83048,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Estelloxus,,,,,
Other Non-Insect,Lebertia,Lebertia,Lebertia,no,,FALSE,Trombidiformes,83034,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,Lebertia,,,,,
Other Non-Insect,Lebertiidae,Lebertiidae,DNI,no,,FALSE,Trombidiformes,83033,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Lebertiidae,,,,,,,,,
Other Non-Insect,Limnesia,Limnesia,Limnesia,no,,FALSE,Trombidiformes,83051,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Limnesia,,,,,
Other Non-Insect,Tyrrellia,Tyrrellia,DNI,no,,FALSE,Trombidiformes,83068,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,Tyrrellia,,,,,
Other Non-Insect,Limnesiidae,Limnesiidae,DNI,no,,FALSE,Trombidiformes,83050,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnesiidae,,,,,,,,,
Other Non-Insect,Limnochares,Limnochares,DNI,no,,FALSE,Trombidiformes,83146,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Limnocharidae,,,,Limnochares,,,,,
Other Non-Insect,Midea,Midea,DNI,no,,FALSE,Trombidiformes,83466,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideidae,,,,Midea,,,,,
Other Non-Insect,Mideopsis,Mideopsis,Mideopsis,no,,FALSE,Trombidiformes,83479,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,Mideopsis,,,,,
Other Non-Insect,Xystonotus,Xystonotus,DNI,no,,FALSE,Trombidiformes,83489,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,Xystonotus,,,,,
Other Non-Insect,Mideopsidae,Mideopsidae,DNI,no,,FALSE,Trombidiformes,83476,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Mideopsidae,,,,,,,,,
Other Non-Insect,Momonia,Momonia,DNI,no,,FALSE,Trombidiformes,83474,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,Momonia,,,,,
Other Non-Insect,Stygomomonia,Stygomomonia,DNI,no,,FALSE,Trombidiformes,83471,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,Stygomomonia,,,,,
Other Non-Insect,Momoniidae,Momoniidae,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Momoniidae,,,,,,,,,
Other Non-Insect,Nautarachna,Nautarachna,Nautarachna,no,,FALSE,Trombidiformes,83326,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nautarachnidae,,,,Nautarachna,,,,,
Other Non-Insect,Nautarachnidae,Nautarachnidae,Nautarachna,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nautarachnidae,,,,,,,,,
Other Non-Insect,Neoacarus,Neoacarus,DNI,no,,FALSE,Trombidiformes,82859,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Neoacarus,,,,,
Other Non-Insect,Volsellacarus,Volsellacarus,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Neoacaridae,,,,Volsellacarus,,,,,
Other Non-Insect,Paramideopsis,Paramideopsis,DNI,no,,FALSE,Trombidiformes,83494,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Nudomideopsidae,,,,Paramideopsis,,,,,
Other Non-Insect,Frontipoda,Frontipoda,DNI,no,,FALSE,Trombidiformes,83240,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Frontipoda,,,,,
Other Non-Insect,Frontipoda americana,Frontipoda,DNI,yes,,FALSE,Trombidiformes,83240,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Frontipoda,,,,,
Other Non-Insect,Oxus,Oxus,Oxus,no,,FALSE,Trombidiformes,83244,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,Oxus,,,,,
Other Non-Insect,Oxidae,Oxidae,DNI,no,,FALSE,Trombidiformes,83239,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Oxidae,,,,,,,,,
Other Non-Insect,Gereckea,Gereckea,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,Huitfeldtiinae,,,Gereckea,,,,,
Other Non-Insect,Forelia,Forelia,DNI,no,,FALSE,Trombidiformes,83331,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Forelia,,,,,
Other Non-Insect,Najadicola,Najadicola,DNI,no,,FALSE,Trombidiformes,83101,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Najadicola,,,,,
Other Non-Insect,Piona,Piona,DNI,no,,FALSE,Trombidiformes,83350,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Piona,,,,,
Other Non-Insect,Pionacercus,Pionacercus,DNI,no,,FALSE,Trombidiformes,83400,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Pionacercus,,,,,
Other Non-Insect,Pseudofeltria,Pseudofeltria,DNI,no,,FALSE,Trombidiformes,83410,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,Pseudofeltria,,,,,
Other Non-Insect,Pionidae,Pionidae,DNI,no,,FALSE,Trombidiformes,83330,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Pionidae,,,,,,,,,
Other Non-Insect,Partnunia,Partnunia,DNI,no,,FALSE,Trombidiformes,895799,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Protziidae,,,,Partnunia,,,,,
Other Non-Insect,Wandesia,Wandesia,Wandesia,no,,FALSE,Trombidiformes,83172,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Protziidae,,,,Wandesia,,,,,
Other Non-Insect,Sperchon,Sperchon,Sperchon,no,,FALSE,Trombidiformes,83006,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchon,,,,,
Other Non-Insect,Sperchonopsis,Sperchonopsis,Sperchonopsis,no,,FALSE,Trombidiformes,83029,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,Sperchonopsis,,,,,
Other Non-Insect,Sperchon/Sperchonopsis,Sperchontidae,DNI,yes,,FALSE,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Sperchonidae,Sperchontidae,DNI,yes,,FALSE,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Sperchontidae,Sperchontidae,DNI,no,,FALSE,Trombidiformes,895710,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Sperchontidae,,,,,,,,,
Other Non-Insect,Stygothrombium,Stygothrombium,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,Stygothrombium,,,,,
Other Non-Insect,Stygothrombidiidae,Stygothrombiidae,DNI,yes,spelling and formatting,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,,,,,,
Other Non-Insect,Stygothrombiidae,Stygothrombiidae,DNI,no,spelling and formatting,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Stygothrombiidae,,,,,,,,,
Other Non-Insect,Teutonia,Teutonia,DNI,no,,FALSE,Trombidiformes,83235,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Teutoniidae,,,,Teutonia,,,,,
Other Non-Insect,Thyas,Thyas,DNI,no,,FALSE,Trombidiformes,83190,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Thyasidae,,,,Thyas,,,,,
Other Non-Insect,Thyasidae,Thyasidae,DNI,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Thyasidae,,,,,,,,,
Other Non-Insect,Monatractides,Monatractides,Monatractides,no,,FALSE,Trombidiformes,,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Monatractides,,,,,
Other Non-Insect,Testudacarus,Testudacarus,Testudacarus,no,,FALSE,Trombidiformes,83250,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Testudacarus,,,,,
Other Non-Insect,Torrenticola,Torrenticola,Torrenticola,no,,FALSE,Trombidiformes,83254,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,Torrenticola,,,,,
Other Non-Insect,Torrenticolidae,Torrenticolidae,DNI,no,,FALSE,Trombidiformes,83249,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Torrenticolidae,,,,,,,,,
Other Non-Insect,Koenikea,Koenikea,DNI,no,,FALSE,Trombidiformes,83093,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Koenikea,,,,,
Other Non-Insect,Neumania,Neumania,DNI,no,,FALSE,Trombidiformes,83103,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Neumania,,,,,
Other Non-Insect,Unionicola,Unionicola,DNI,no,,FALSE,Trombidiformes,83073,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,Unionicola,,,,,
Other Non-Insect,Unionicolidae,Unionicolidae,DNI,no,,FALSE,Trombidiformes,83072,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Prostigmata,,Unionicolidae,,,,,,,,,
Other Non-Insect,Trombidiformes,Trombidiformes,DNI,no,,FALSE,Trombidiformes,82769,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,,,,,,,,,,,,
Other Non-Insect,Acar,Acari,DNI,yes,,FALSE,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Acari,Acari,DNI,no,,FALSE,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Acarina,Acari,DNI,yes,,FALSE,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
Other Non-Insect,Hydracarina,Acari,DNI,yes,,FALSE,Acari,733321,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,,,,,,,,,,,,,
