Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,,1349,Pseudosuccinea columella,,,Pseudosuccinea,NA,NA,NA,76529,76528,Mollusca,,Gastropoda,,Basommatophora,,Lymnaeidae,Lymnaeinae,,Pseudosuccinea,,Pseudosuccinea columella,,Species
,,,,1350,Physidae,,,Physidae,NA,NA,Physidae,76676,76437,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,,,,,Family
,,,,1351,Aplexa elongata,,,Aplexa,NA,NA,NA,76697,76695,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Aplexa,,Aplexa elongata,,Species
,,,,1352,Physa,,,Physa,Physa,Physa,Physidae,76677,76676,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Physa,,,,Genus
,,,,1353,Physa gyrina,,,Physa,NA,NA,NA,76678,76677,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Physa,,gyrina,,Species
,,,,1354,Physa integra,,,Physa,NA,NA,NA,76683,76677,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Physa,,integra,,Species
,,,,1355,Physella,,,Physella,NA,Physella,Physidae,76698,76676,Mollusca,,Gastropoda,,Basommatophora,,Physidae,Physinae,,Physella,,,,Genus
,,,,1356,Physella hawnii,,,Physella,NA,NA,NA,,,Mollusca,,Gastropoda,,Basommatophora,,Physidae,Physinae,,Physella,,Physella hawnii,,Species
,,,,1357,Planorbidae,,,Planorbidae,NA,NA,Planorbidae,76591,76437,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,,,,,Family
,,,,1358,Biomphalaria,,,Biomphalaria,NA,NA,NA,76636,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Biomphalaria,,,,Genus
,,,,1359,Gyraulus,,,Gyraulus,Gyraulus,Gyraulus,Planorbidae,76592,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Gyraulus,,,,Genus
,,,,1360,Helisoma,,,Helisoma,Helisoma,Helisoma,Planorbidae,76599,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Helisoma,,,,Genus
,,,,1361,Helisoma anceps,,,Helisoma,NA,NA,NA,76600,76599,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Helisoma,,Helisoma anceps,,Species
,,,,1362,Menetus,,,Menetus,Menetus,Menetus,Planorbidae,650776,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Menetus,,,,Genus
,,,,1363,Menetus dilatatus,,,Menetus,NA,NA,NA,205210,573260,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Menetus,Micromenetus,Menetus dilatatus,,Species
,,,,1364,Planorbella,,,Planorbella,Planorbella,Planorbella,Planorbidae,76654,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Planorbella,,,,Genus
,,,,1365,Promenetus,,,Promenetus,Promenetus,Promenetus,Planorbidae,76621,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Promenetus,,,,Genus
,,,,1366,Valvatidae,,,Valvatidae,NA,NA,Valvatidae,70345,566849,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,,,,,Family
,,,,1367,Valvata,,,Valvatidae,Valvata,Valvata,Valvatidae,70346,70345,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,Valvata,,,,Genus
,,,,1368,Valvata bicarinata,,,Valvatidae,NA,NA,NA,70355,70346,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,Valvata,,bicarinata,,Species
,,,,1369,Valvata tricarinata,,,Valvatidae,Valvata,Valvata,Valvatidae,70354,70346,Mollusca,,Gastropoda,,Heterostropha,,Valvatidae,,,Valvata,,tricarinata,,Species
,,,,1370,Pleuroceridae,,,Pleuroceridae,NA,NA,Pleuroceridae,71541,566851,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,,,,,Family
,,,,1371,Elimia,,,Pleuroceridae,NA,NA,NA,71654,71541,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Elimia,,,,Genus
,,,,1372,Elimia livescens,,,Pleuroceridae,NA,NA,NA,71868,71654,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Elimia,,Elimia livescens,,Species
,,,,1373,Elimia/Pleurocera,,,Pleuroceridae,NA,NA,NA,,,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Elimia/Pleurocera,,,,Genus
,,,,1374,Leptoxis,,,Pleuroceridae,NA,NA,NA,71601,71541,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Leptoxis,,,,Genus
,,,,1375,Leptoxis carinata,,,Pleuroceridae,NA,NA,NA,71637,71601,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Leptoxis,,Leptoxis carinata,,Species
,,,,1376,Pleurocera,,,Pleuroceridae,Pleurocera,Pleurocera,Pleuroceridae,71549,71541,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Pleurocera,,,,Genus
,,,,1377,Prosobranchia,,,,NA,NA,NA,78780,69459,Mollusca,,Gastropoda,Prosobranchia,,,,,,,,,,SubClass
,,,,1378,Mesogastropoda,,,,NA,NA,NA,70298,78780,Mollusca,,Gastropoda,Prosobranchia,Mesogastropoda,,,,,,,,,Order
,,,,1379,Hydrobiidae,,,Hydrobiidae,NA,NA,Hydrobiidae,70493,566851,Mollusca,,Gastropoda,,Neotaenioglossa ,,Hydrobiidae,,,,,,,Family
,,,,1380,Amnicola,,,Hydrobiidae,Amnicola,Amnicola,Hydrobiidae,70747,70493,Mollusca,,Gastropoda,,Neotaenioglossa ,,Hydrobiidae,Amnicolinae,,Amnicola,,,,Genus
,,,,1381,Amnicola limosus,,,Hydrobiidae,NA,NA,NA,70748,70747,Mollusca,,Gastropoda,,Neotaenioglossa ,,Hydrobiidae,Amnicolinae,,Amnicola,,Amnicola limosus,,Species
,,,,1382,Campeloma,,,Viviparidae,Campeloma,Campeloma,Viviparidae,70311,70304,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Campeloma,,,,Genus
,,,,1383,Campeloma decisum,,,Viviparidae,Campeloma,Campeloma,Viviparidae,70312,70311,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Campeloma,,Campeloma decisum,,Species
,,,,1384,Viviparus,,,Viviparidae,Viviparus,Viviparus,Viviparidae,70305,70304,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Viviparus,,,,Genus
,,,,1385,Pulmonata,,,,NA,NA,NA,,,Mollusca,,Gastropoda,Pulmonata,,,,,,,,,,SubClass
,,,,1386,Cambaridae,,,Cambaridae,NA,NA,Cambaridae,97336,97306,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,,,,,,,Family
,,,,1387,Cambarinae,,,Cambaridae,NA,NA,NA,650254,97336,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,,,,,Subfamily
,,,,1388,Cambarus,,,Cambaridae,Cambarus,Cambarus,Cambaridae,97337,97336,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Cambarus,,,,Genus
,,,,1389,Cambarus bartonii,,,Cambaridae,NA,NA,NA,97343,97337,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Cambarus,Cambarus (Cambarus),Cambarus bartonii,,Species
,,,,1390,Cambarus robustus,,,Cambaridae,NA,NA,NA,97400,97337,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Cambarus,Cambarus (Puncticambarus),Cambarus robustus,,Species
,,,,1391,Orconectes,,,Cambaridae,Orconectes,Orconectes,Cambaridae,97421,97336,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Orconectes,,,,Genus
,,,,1392,Orconectes propinquus,,,Cambaridae,NA,NA,NA,97473,97421,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Orconectes,Orconectes (Crockerinus),Orconectes propinquus,,Species
,,,,1393,Orconectes rusticus,,,Cambaridae,Orconectes,Orconectes,Cambaridae,97424,97421,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Orconectes,Orconectes (Procericambarus),Orconectes rusticus,,Species
,,,,1394,Procambarus,,,Cambaridae,NA,NA,NA,97490,97336,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Procambarus,,,,Genus
,,,,1395,Nemata,,,,NA,NA,NA,563956,202423,Nemata,,,,,,,,,,,,,Phylum
,,,,1396,Alaimus,,,,NA,NA,NA,63186,63171,Nemata,,Adenophorea,Enoplia,Dorylaimida,,Alaimidae,,,Alaimus,,,,Genus
,,,,1397,Thornia,,,,NA,NA,NA,63107,62983,Nemata,,Adenophorea,Enoplia,Dorylaimida,,Dorylaimidae,,,Thornia,,,,Genus
,,,,1398,Nematoda,,,,Nematoda,Nematoda,NA,59490,202423,Nemata,,,,,,,,,,,,,Genus
,,,,1399,Nematomorpha,,,Nematomorpha,Nematomorpha,Nematomorpha,Nematomorpha,64183,202423,Nematomorpha,,,,,,,,,,,,,Phylum
,,,,1400,Prostoma,,,Nemertea,Prostoma,Prostoma,Tetrastemmatidae,57577,57556,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,Tetrastemmatidae,,,Prostoma,,,,Genus
,,,,1401,Nemertea,,,Nemertea,NA,NA,NA,57411,202423,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,Tetrastemmatidae,,,Prostoma,,,,Phylum
,,,,1402,Prostoma graecense,,,Nemertea,NA,NA,NA,57578,57577,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,Tetrastemmatidae,,,Prostoma,,Prostoma graecense,,Species
,,,,1403,Turbellaria,,,Turbellaria,Turbellaria,Turbellaria,Turbellaria,53964,53963,Platyhelminthes,,Turbellaria,,,,,,,,,,,Class
,,,,1404,Tricladida,,,Turbellaria,NA,NA,NA,54468,53965,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,,,,,,,,Order
,,,,1405,Cura,,,Turbellaria,NA,NA,NA,54553,54552,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Dugesiidae,,,Cura,,,,Genus
,,,,1406,Cura foremanii,,,Turbellaria,NA,NA,NA,54554,54553,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Dugesiidae,,,Cura,,Cura foremanii,,Species
,,,,1407,Planariidae,,,Turbellaria,NA,NA,NA,54502,54468,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Planariidae,,,,,,,Family
,,,,1408,Dugesia,,,Turbellaria,NA,NA,NA,54503,54502,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Planariidae,,,Dugesia,,,,Genus
,,,,1409,Dugesia tigrina,,,Turbellaria,NA,NA,NA,54504,54503,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Planariidae,,,Dugesia,,tigrina,,Species
,,,,1410,Phagocata,,,Turbellaria,NA,NA,NA,54535,54502,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,Planariidae,,,Phagocata,,,,Genus
,,,,1411,Porifera,,,,NA,NA,NA,46861,202423,Porifera,,,,,,,,,,,,,Phylum
,,,,1412,Anodonta imbecillis,,,Unionidae,NA,NA,NA,79940,79930,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,Anodonta,,Anodonta imbecillis,,Species
,,,,1413,Anthopotamus neglectus,,,Anthopotamus,NA,NA,NA,609661,568559,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Potamanthidae,,,Anthopotamus,,neglectus,,Species
,,,,1414,Cheumatopsyche geora,,,Cheumatopsyche,NA,NA,NA,115440,115408,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Cheumatopsyche,Cheumatopsyche (Cheumatopsyche),geora,,Species
,,,,1415,Crenitis,,,Crenitis,Crenitis,Crenitis,Hydrophilidae,113220,112811,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Anacaenini,Crenitis,,,,Genus
,,,,1416,Culoptila cantha,,,Culoptila,NA,NA,NA,115238,115236,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,,Glossosomatidae,Protoptilinae,,Culoptila,,cantha,,Species
,,,,1417,Ephemerella dorothea dorothea,,,Ephemerella,NA,NA,NA,698505,101272,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Ephemerella,,dorothea dorothea,,Species
,,,,1418,Gammarus fasciatus,,,Gammarus,NA,NA,NA,93780,93773,Arthropoda,Crustacea,Malacostraca,,Amphipoda,,Gammaridae,,,Gammarus,,Gammarus fasciatus,,Species
,,,,1419,Haemopis marmorata,,,Hirudinea,NA,NA,NA,69412,69408,Annelida,,Clitellata,Hirudinea,Arhynchobdellida,,Hirudinidae,Haemopinae,,Haemopis,,marmorata,,Species
,,,,1420,Heterocloeon curiosum,,,Heterocloeon,Heterocloeon,Heterocloeon,Baetidae,100796,100794,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Heterocloeon,,Heterocloeon curiosum,,Species
,,,,1421,Hydropsyche demora,,,Hydropsyche,NA,NA,NA,115463,115453,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Hydropsyche,Hydropsyche (Hydropsyche),Hydropsyche demora,,Species
,,,,1422,Hydropsyche valanis,,,Hydropsyche,NA,NA,NA,115482,115453,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Hydropsyche,Hydropsyche (Hydropsyche),Hydropsyche valanis,,Species
,,,,1423,Hydroptila gunda,,,Hydroptila,NA,NA,NA,115665,115641,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydroptilidae,,Hydroptilini,Hydroptila,,Hydroptila gunda,,Species
,,,,1424,Isotomurus,,,Collembola,Collembola,Collembola,Collembola,99246,99245,Arthropoda,,Entognatha,,Collembola,,Isotomidae,Isotominae,,Isotomurus,,,,Genus
,,,,1425,Labrundinia pilosella,,,Labrundinia,NA,NA,NA,128178,128173,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,,Labrundinia pilosella,,Species
,,,,1426,Laevapex fuscus,,,Laevapex,NA,NA,NA,76577,76576,Mollusca,,Gastropoda,,Basommatophora,,Ancylidae,,,Laevapex,,fuscus,,Species
,,,,1427,Maccaffertium ithaca,,,Maccaffertium,NA,NA,NA,698218,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,ithaca,,Species
,,,,1429,Maccaffertium mediopunctatum,,,Maccaffertium,NA,NA,NA,698469,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,mediopunctatum,,Species
,,,,1430,Maccaffertium meririvulanum,,,Maccaffertium,NA,NA,NA,698228,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,meririvulanum,,Species
,,,,1431,Maccaffertium modestum,,,Maccaffertium,NA,NA,NA,698232,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,modestum,,Species
,,,,1432,Maccaffertium smithae,,,Maccaffertium,NA,NA,NA,698247,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,smithae,,Species
,,,,1433,Maccaffertium terminatum,,,Maccaffertium,NA,NA,NA,698471,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,terminatum,,Species
,,,,1434,Manayunkia speciosa,,,Polychaeta,NA,NA,NA,68172,68169,Annelida,,Polychaeta,Polychaeta,Canalipalpata,,Sabellidae,,,Manayunkia,,speciosa,,Species
,,,,1435,Micromenetus,,,Menetus,NA,NA,NA,76643,76591,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Menetus,,Micromenetus,,Species
,,,,1436,Orconectes limosus,,,Cambaridae,NA,NA,NA,97423,97421,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Orconectes,Orconectes (Faxonius),limosus,,Species
,,,,1437,Orconectes obscurus,,,Cambaridae,NA,NA,NA,97466,97421,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Orconectes,Orconectes (Crockerinus),obscurus,,Species
,,,,1438,Parachironomus frequens,,,Parachironomus,NA,NA,NA,129579,129564,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Parachironomus,,Parachironomus frequens,,Species
,,,,1439,Philopotamoidea,,,Philopotamidae,NA,NA,NA,598159,115095,Arthropoda,,Insecta,Pterygota,Trichoptera,,Philopotamoidea,,,,,,,Family
,,,,1440,Polychaeta,,,Polychaeta,NA,NA,NA,64358,64357,Annelida,,Polychaeta,Polychaeta,,,,,,,,,,Class
,,,,1441,Protoptilinae,,,Glossosomatidae,NA,NA,NA,598220,117120,Arthropoda,,Insecta,Pterygota,Trichoptera,,Glossosomatidae,Protoptilinae,Protoptilinae,,,,,Tribe
,,,,1442,Psychomyia nomada,,,Psychomyia,NA,NA,NA,115344,115335,Arthropoda,,Insecta,Pterygota,Trichoptera,,Psychomyiidae,Psychomyiinae,,Psychomyia,,Psychomyia nomada,,Species
,,,,1443,Salda,,,Saldidae,NA,NA,NA,104080,104063,Arthropoda,,Insecta,Pterygota,Hemiptera,,Saldidae,Saldinae,,Salda,,,,Genus
,,,,1444,Saldula,,,Saldidae,NA,NA,NA,104140,104063,Arthropoda,,Insecta,Pterygota,Hemiptera,,Saldidae,Saldinae,,Saldula,,,,Genus
,,,,1445,Serratella tibialis,,,Serratella,NA,NA,NA,101399,101395,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Serratella,,Serratella tibialis,,Species
,,,,1446,Simulium fibrinflatum,,,Simuliidae,NA,NA,NA,126820,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Simuliini,Simulium,,fibrinflatum,,Species
,,,,1447,Simulium jenningsi,,,Simuliidae,NA,NA,NA,126832,126774,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,,Simuliini,Simulium,,jenningsi,,Species
,,,,1448,Sisyra,,,Sisyridae,Sisyra,Sisyra,Sisyridae,115090,115085,Arthropoda,,Insecta,Pterygota,Neuroptera,Hemerobiiformia,Sisyridae,,,Sisyra,,,,Genus
,,,,1449,Stenacron candidum,,,Stenacron,NA,NA,NA,100737,100713,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Stenacron,,candidum,,Species
,,,,1450,Maccaffertium/Stenonema,,,Heptageniidae,NA,NA,NA,,100504,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium/Stenonema,,,,Genus
,,,,1451,Stenochironomus/Xestochironomus,,,Stenochironomus/Xestochironomus,NA,NA,NA,,129229,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Stenochironomus/Xestochironomus,,,,Genus
,,,,1452,Maccaffertium modestum/smithae,,,Maccaffertium,NA,NA,NA,,697957,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,modestum/smithae,,Species
,,,,1453,Hydropsyche placoda/scalaris,,,Hydropsyche,NA,NA,NA,,598727,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Hydropsyche,,placoda/scalaris,,Species
,,,,1454,Rhagoveliinae,,,Veliidae,NA,NA,NA,721742,103885,Arthropoda,,Insecta,Pterygota,Hemiptera,,Veliidae,Rhagoveliinae,,,,,,SubFamily
,,,,1455,Annulipalpia,,,,NA,NA,NA,,115095,Arthropoda,,Insecta,Pterygota,Trichoptera,,Annulipalpia,,,,,,,Family
,,,,1456,Gammaridae,,,Gammaridae,NA,NA,NA,93745,93295,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,Gammaridae,,,,,,,Family
,,,,1457,Mesovelia,,,Mesoveliidae,Mesovelia,Mesovelia,Mesoveliidae,103954,103953,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Mesoveliidae,Mesoveliinae,,Mesovelia,,,,Genus
,,,,1458,Acroneuria evoluta,,,Acroneuria,NA,NA,NA,102923,102917,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlidae,,Acroneuriini,Acroneuria,,evoluta,,Species
,,,,1459,Aeolosomatidae,,,Polychaeta,NA,NA,NA,68423,555668,Annelida,,Polychaeta,Polychaeta,Aeolosomatida,,Aeolosomatidae,,,,,,,Family
,,,,1460,Arctopsyche ladogensis,,,Arctopsyche,NA,NA,NA,115534,115529,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydropsychidae,Arctopsychinae,,Arctopsyche,,Arctopsyche ladogensis,,Species
,,,,1461,Arctopsychinae,,,Hydropsychidae,NA,NA,NA,568763,115398,Arthropoda,,Insecta,Pterygota,Trichoptera,,Hydropsychidae,Arctopsychinae,,,,,,SubFamily
,,,,1462,Attaneuria,,,Attaneuria,Attaneuria,Attaneuria,Perlidae,102954,102914,Arthropoda,,Insecta,Pterygota,Plecoptera,,Perlidae,Acroneuriinae,Acroneuriini,Attaneuria,,,,Genus
,,,,1463,Aturus,,,Acari,NA,NA,NA,82974,82973,Arthropoda,,Arachnida,Acarina,Trombidiformes,Prostigmata,Aturidae,,,Aturus,,,,Genus
,,,,1464,Baetisca rubescens,,,Baetisca,NA,NA,NA,101507,101494,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Carapacea,Baetiscidae,,,Baetisca,,rubescens,,Species
,,,,1465,Caecidotea communis,,,Caecidotea,NA,NA,NA,568819,92686,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellota,Asellidae,,,Caecidotea,,communis,,Species
,,,,1466,Caecidotea racovitzai,,,Caecidotea,NA,NA,NA,92692,92686,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellota,Asellidae,,,Caecidotea,,racovitzai,,Species
,,,,1467,Caenis punctata,,,Caenis,NA,NA,NA,101489,101478,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Caenidae,,,Caenis,,punctata,,Species
,,,,1468,Cordulegaster maculata,,,Cordulegaster,NA,NA,NA,102031,102027,Arthropoda,,Insecta,Pterygota,Odonata,,Cordulegastridae,,,Cordulegaster,,Cordulegaster maculata,,Species
,,,,1469,Dentatella,,,Dentatella,NA,NA,NA,609511,101232,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Dentatella,,,,Genus
,,,,1470,Dicrotendipes fumidus,,,Dicrotendipes,NA,NA,NA,129436,129428,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,,Chironomini,Dicrotendipes,,fumidus,,Species
,,,,1471,Dicrotendipes modestus,,,Dicrotendipes,NA,NA,NA,129448,129428,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,,modestus,,Species
,,,,1472,Euryhapsis,,,Euryhapsis,NA,NA,NA,128707,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Euryhapsis,,,,Genus
,,,,1473,Eurylophella funeralis,,,Eurylophella,Eurylophella,Eurylophella,Ephemerellidae,101332,101324,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Eurylophella,,funeralis,,Species
,,,,1474,Eurylophella lutulenta,,,Eurylophella,NA,NA,NA,101328,101324,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Ephemerellidae,,,Eurylophella,,lutulenta,,Species
,,,,1475,Feltria,,,Acari,NA,NA,NA,83314,83313,Arthropoda,Chelicerata,Arachnida,Acarina,Acariformes,Prostigmata,Feltriidae,,,Feltria,,,,Genus
,,,,1476,Habrophlebia,,,Habrophlebia,NA,NA,NA,101183,101095,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,Baetidae,,,Habrophlebia,,,,Genus
,,,,1477,Hayesomyia,,,Hayesomyia,NA,NA,NA,128237,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,,,Hayesomyia,,,,Genus
,,,,1478,Helopelopia,,,Helopelopia,NA,NA,NA,128131,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Helopelopia,,,,Genus
,,,,1479,Heterotanytarsus,,,Heterotanytarsus,NA,NA,NA,128734,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Heterotanytarsus,,,,Genus
,,,,1480,Hydropsyche alhedra,,,Ceratopsyche,NA,NA,NA,115597,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,alhedra,,Species
,,,,1481,Hydropsyche slossonae,,,Ceratopsyche,NA,NA,NA,115587,,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,slossonae,,Species
,,,,1482,Hydropsyche sparna,,,Ceratopsyche,NA,NA,NA,115527,115453,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychidae,Hydropsychinae,,Ceratopsyche,,sparna,,Species
,,,,1483,Marvinmeyeria lucida,,,Hirudinea,NA,NA,NA,69383,69382,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Marvinmeyeria,,lucida,,Species
,,,,1484,Meropelopia,,,Meropelopia,NA,NA,NA,128132,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Meropelopia,,,,Genus
,,,,1485,Micromenetus dilatatus,,,Menetus,NA,NA,NA,76648,76643,Mollusca,,Gastropoda,,Basommatophora,,Planorbidae,,,Menetus,Menetus (Micromenetus),dilatatus,,Species
,,,,1486,Nais barbata,,,Oligochaeta,NA,NA,NA,68947,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,barbata,,Species
,,,,1487,Nais communis,,,Oligochaeta,NA,NA,NA,68950,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,communis,,Species
,,,,1488,Nais pardalis,,,Oligochaeta,NA,NA,NA,68954,68946,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,,,Nais,,pardalis,,Species
,,,,1489,Nemotaulius hostilis,,,Nemotaulius,NA,NA,NA,116434,116432,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,,,Nemotaulius,Nemotaulius (Macrotaulius),hostilis,,Species
