Taxon_Group,Taxon_orig,NonTarget,Rationale,BenTaxaID,FinalID,OTU_BCG,OTU_IBI,OTU_Final,OTU_Lowest,OTU_Genus,OTU_Family,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank
,,,MN Access db,437,Sublettea,,,Sublettea,Sublettea,Sublettea,Chironomidae,129975,129872,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Sublettea,,,,Genus
,,,MN Access db,438,Sublettea coffmani,,,Sublettea,NA,NA,NA,129976,129975,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Sublettea,,coffmani,,Species
,,,MN Access db,439,Tanytarsini,,,Tanytarsini,NA,NA,Chironomidae,129872,129228,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,,,,,Tribe
,,,MN Access db,440,Tanytarsus,,,Tanytarsus,Tanytarsus,Tanytarsus,Chironomidae,129978,129872,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,,,,Genus
,,,MN Access db,441,Tanytarsus curticornis,,,Tanytarsus,NA,NA,NA,129985,129978,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,,curticornis,,Species
,,,MN Access db,442,Tanytarsus mendax,,,Tanytarsus,NA,NA,NA,130003,129978,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,,mendax,,Species
,,,MN Access db,443,Zavrelia,,,Zavrelia,Zavrelia,Zavrelia,Chironomidae,130038,129872,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Zavrelia,,,,Genus
,,,MN Access db,444,Diamesinae,,,,NA,NA,Chironomidae,128341,127917,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,,,,,,Subfamily
,,,MN Access db,445,Diamesa,,,Diamesa,Diamesa,Diamesa,Chironomidae,128355,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Diamesa,,,,Genus
,,,MN Access db,446,Pagastia,,,Pagastia,Pagastia,Pagastia,Chironomidae,128401,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Pagastia,,,,Genus
,,,MN Access db,447,Potthastia,,,Potthastia,Potthastia,Potthastia,Chironomidae,128408,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia,,,,Genus
,,,MN Access db,448,Potthastia gaedii,,,Potthastia,NA,NA,NA,128409,128408,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia,,gaedii,,Species
,,,MN Access db,449,Potthastia longimana,,,Potthastia,NA,NA,NA,128412,128408,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia,,longimana,,Species
,,,MN Access db,450,Potthastia/Sympotthastia,,,Potthastia/Sympotthastia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Potthastia/Sympotthastia,,,,Genus
,,,MN Access db,451,Sympotthastia,,,Sympotthastia,NA,NA,NA,128426,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Sympotthastia,,,,Genus
,,,MN Access db,452,Orthocladiinae,,,,NA,NA,Chironomidae,128457,127917,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,,,,,Subfamily
,,,MN Access db,453,Doncricotopus,,,Doncricotopus,NA,NA,NA,128680,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Doncricotopus,,,,Genus
,,,MN Access db,454,Orthocladius,,,Orthocladius,Orthocladius,Orthocladius,Chironomidae,128874,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,,,,Genus
,,,MN Access db,455,Orthocladius curtiseta,,,Orthocladius,NA,NA,NA,128889,568522,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Orthocladius),Orthocladius curtiseta,,Species
,,,MN Access db,456,Orthocladius lignicola,,,Orthocladius,NA,NA,NA,128913,568523,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Symposiocladius),Orthocladius lignicola,,Species
,,,MN Access db,457,Orthocladius mallochi,,,Orthocladius,NA,NA,NA,128916,568522,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Orthocladius),Orthocladius mallochi,,Species
,,,MN Access db,458,Orthocladius (Eudactylocladius),,,Orthocladius,NA,NA,NA,568517,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Eudactylocladius),,,SubGenus
,,,MN Access db,459,Orthocladius (Symposiocladius),,,Orthocladius,NA,NA,NA,568523,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Euorthocladius),,,SubGenus
,,,MN Access db,460,Orthocladius (Euorthocladius),,,Orthocladius,NA,NA,NA,568520,128874,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Euorthocladius),,,SubGenus
,,,MN Access db,461,Paralimnophyes,,,Paralimnophyes,NA,NA,NA,128976,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Paralimnophyes,,,,Genus
,,,MN Access db,462,Symposiocladius,,,Symposiocladius,Symposiocladius,Symposiocladius,Chironomidae,128877,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,,,Genus
,,,MN Access db,463,Symposiocladius lignicola,,,Symposiocladius,NA,NA,NA,128915,128877,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Symposiocladius,,lignicola,,Species
,,,MN Access db,464,Tvetenia,,,Tvetenia,Tvetenia,Tvetenia,Chironomidae,129197,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,,,Genus
,,,MN Access db,465,Tvetenia bavarica,,,Tvetenia,NA,NA,NA,129205,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,bavarica,,Species
,,,MN Access db,466,Tvetenia calvescens,,,Tvetenia,NA,NA,NA,129198,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,calvescens,,Species
,,,MN Access db,467,Tvetenia discoloripes,,,Tvetenia,NA,NA,NA,189327,129197,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Tvetenia,,discoloripes,,Species
,,,MN Access db,468,Corynoneura,,,Corynoneura,Corynoneura,Corynoneura,Chironomidae,128563,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Corynoneura,,,,Genus
,,,MN Access db,469,Corynoneura/Thienemanniella,,,Corynoneura/Thienemanniella,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Corynoneura/Thienemanniella,,,,Genus
,,,MN Access db,470,Thienemanniella,,,Thienemanniella,Thienemanniella,Thienemanniella,Chironomidae,129182,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,,,Genus
,,,MN Access db,471,Thienemanniella similis,,,Thienemanniella,NA,NA,NA,129189,129182,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,similis,,Species
,,,MN Access db,472,Thienemanniella xena,,,Thienemanniella,NA,NA,NA,129190,129182,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Corynoneurini,Thienemanniella,,xena,,Species
,,,MN Access db,473,Acricotopus,,,Acricotopus,Acricotopus,Acricotopus,Chironomidae,128463,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Acricotopus,,,,Genus
,,,MN Access db,474,Antillocladius,,,Antillocladius,NA,NA,NA,128470,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Antillocladius,,,,Genus
,,,MN Access db,475,Brillia,,,Brillia,Brillia,Brillia,Chironomidae,128477,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Brillia,,,,Genus
,,,MN Access db,476,Brillia flavifrons,,,Brillia,NA,NA,NA,128478,128477,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Brillia,,Brillia flavifrons,,Species
,,,MN Access db,477,Bryophaenocladius,,,Bryophaenocladius,NA,NA,NA,128488,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Bryophaenocladius,,,,Genus
,,,MN Access db,478,Bryophaenocladius/Gymnometriocnemus,,,Bryophaenocladius/Gymnometriocnemus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Bryophaenocladius/Gymnometriocnemus,,,,Genus
,,,MN Access db,479,Cardiocladius,,,Cardiocladius,Cardiocladius,Cardiocladius,Chironomidae,128511,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cardiocladius,,,,Genus
,,,MN Access db,480,Cardiocladius albiplumus,,,Cardiocladius,NA,NA,NA,128512,128511,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cardiocladius,,Cardiocladius albiplumus,,Species
,,,MN Access db,481,Chaetocladius,,,Chaetocladius,Chaetocladius,Chaetocladius,Chironomidae,128520,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Chaetocladius,,,,Genus
,,,MN Access db,482,Cricotopus,,,Cricotopus,Cricotopus,Cricotopus,Chironomidae,128575,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,,,Genus
,,,MN Access db,483,Cricotopus bicinctus,,,Cricotopus,NA,NA,NA,128583,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),bicinctus,,Species
,,,MN Access db,484,Cricotopus infuscatus,,,Cricotopus,NA,NA,NA,128610,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),infuscatus,,Species
,,,MN Access db,485,Cricotopus patens,,,Cricotopus,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,,patens,,Species
,,,MN Access db,486,Cricotopus sylvestris,,,Cricotopus,NA,NA,NA,128645,568515,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Isocladius),sylvestris,,Species
,,,MN Access db,487,Cricotopus trifascia,,,Cricotopus,NA,NA,NA,128659,568521,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Cricotopus (Cricotopus),trifascia,,Species
,,,MN Access db,488,Cricotopus (Isocladius),,,Cricotopus,NA,NA,NA,568515,128575,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,Isocladius,,,Genus
,,,MN Access db,489,Cricotopus/Orthocladius,,,Cricotopus/Orthocladius,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus/Orthocladius,Cricotopus (Cricotopus),,,Genus
,,,MN Access db,490,Diplocladius,,,Diplocladius,Diplocladius,Diplocladius,Chironomidae,128670,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Diplocladius,,,,Genus
,,,MN Access db,491,Diplocladius cultriger,,,Diplocladius,NA,NA,NA,128671,128670,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Diplocladius,,Diplocladius cultriger,,Species
,,,MN Access db,492,Epoicocladius,,,Epoicocladius,Epoicocladius,Epoicocladius,Chironomidae,128682,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Epoicocladius,,,,Genus
,,,MN Access db,493,Eukiefferiella,,,Eukiefferiella,Eukiefferiella,Eukiefferiella,Chironomidae,128689,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,,,Genus
,,,MN Access db,494,Eukiefferiella brevicalcar,,,Eukiefferiella,NA,NA,NA,128703,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,brevicalcar,,Species
,,,MN Access db,495,Eukiefferiella claripennis,,,Eukiefferiella,NA,NA,NA,128693,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,claripennis,,Species
,,,MN Access db,496,Eukiefferiella devonica,,,Eukiefferiella,NA,NA,NA,128695,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,devonica,,Species
,,,MN Access db,497,Eukiefferiella gracei,,,Eukiefferiella,NA,NA,NA,128705,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,gracei,,Species
,,,MN Access db,498,Eukiefferiella pseudomontana,,,Eukiefferiella,NA,NA,NA,128706,128689,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella,,pseudomontana,,Species
,,,MN Access db,499,Eukiefferiella/Tvetenia,,,Eukiefferiella/Tvetenia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Eukiefferiella/Tvetenia,,,,Genus
,,,MN Access db,500,Georthocladius,,,Georthocladius,NA,NA,NA,128712,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Georthocladius,,,,Genus
,,,MN Access db,501,Gymnometriocnemus,,,Gymnometriocnemus,NA,NA,NA,128718,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Gymnometriocnemus,,,,Genus
,,,MN Access db,502,Heleniella,,,Heleniella,Heleniella,Heleniella,Chironomidae,128730,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Heleniella,,,,Genus
,,,MN Access db,503,Heterotrissocladius,,,Heterotrissocladius,Heterotrissocladius,Heterotrissocladius,Chironomidae,128737,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Heterotrissocladius,,,,Genus
,,,MN Access db,504,Hydrobaenus,,,Hydrobaenus,Hydrobaenus,Hydrobaenus,Chironomidae,128750,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Hydrobaenus,,,,Genus
,,,MN Access db,505,Krenosmittia,,,Krenosmittia,Krenosmittia,Krenosmittia,Chironomidae,128771,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Krenosmittia,,,,Genus
,,,MN Access db,506,Limnophyes,,,Limnophyes,Limnophyes,Limnophyes,Chironomidae,128776,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Limnophyes,,,,Genus
,,,MN Access db,507,Lopescladius,,,Lopescladius,Lopescladius,Lopescladius,Chironomidae,128811,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Lopescladius,,,,Genus
,,,MN Access db,508,Lopescladius/Rheosmittia,,,Lopescladius/Rheosmittia,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Lopescladius/Rheosmittia,,,,Genus
,,,MN Access db,509,Mesosmittia,,,Mesosmittia,NA,NA,NA,128818,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Mesosmittia,,,,Genus
,,,MN Access db,510,Metriocnemus,,,Metriocnemus,Metriocnemus,Metriocnemus,Chironomidae,128821,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Metriocnemus,,,,Genus
,,,MN Access db,511,Nanocladius,,,Nanocladius,Nanocladius,Nanocladius,Chironomidae,128844,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,,,Genus
,,,MN Access db,512,Nanocladius distinctus,,,Nanocladius,NA,NA,NA,128853,128844,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,Nanocladius distinctus,,Species
,,,MN Access db,513,Nanocladius downesi,,,Nanocladius,NA,NA,NA,128855,128844,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,,Nanocladius downesi,,Species
,,,MN Access db,514,Parachaetocladius,,,Parachaetocladius,Parachaetocladius,Parachaetocladius,Chironomidae,128951,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parachaetocladius,,,,Genus
,,,MN Access db,515,Paracladius,,,Paracladius,NA,NA,NA,128956,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paracladius,,,,Genus
,,,MN Access db,516,Paracricotopus,,,Paracricotopus,Paracricotopus,Paracricotopus,Chironomidae,128962,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paracricotopus,,,,Genus
,,,MN Access db,517,Parakiefferiella,,,Parakiefferiella,Parakiefferiella,Parakiefferiella,Chironomidae,128968,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parakiefferiella,,,,Genus
,,,MN Access db,518,Parakiefferiella bathyphila,,,Parakiefferiella,NA,NA,NA,128975,128968,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parakiefferiella,,Parakiefferiella bathyphila,,Species
,,,MN Access db,519,Parametriocnemus,,,Parametriocnemus,Parametriocnemus,Parametriocnemus,Chironomidae,128978,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parametriocnemus,,,,Genus
,,,MN Access db,520,Parametriocnemus lundbecki,,,Parametriocnemus,NA,NA,NA,128982,128978,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parametriocnemus,,Parametriocnemus lundbecki,,Species
,,,MN Access db,521,Paraphaenocladius,,,Paraphaenocladius,Paraphaenocladius,Paraphaenocladius,Chironomidae,128989,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paraphaenocladius,,,,Genus
,,,MN Access db,522,Parasmittia,,,Parasmittia,NA,NA,NA,129003,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parasmittia,,,,Genus
,,,MN Access db,523,Paratrichocladius,,,Paratrichocladius,NA,NA,NA,129005,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Paratrichocladius,,,,Genus
,,,MN Access db,524,Platysmittia,,,Platysmittia,NA,NA,NA,129013,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Platysmittia,,,,Genus
,,,MN Access db,525,Psectrocladius,,,Psectrocladius,Psectrocladius,Psectrocladius,Chironomidae,129018,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Psectrocladius,,,,Genus
,,,MN Access db,526,Pseudorthocladius,,,Pseudorthocladius,Pseudorthocladius,Pseudorthocladius,Chironomidae,129052,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius,,,,Genus
,,,MN Access db,527,Pseudorthocladius/Parachaetocladius,,,Pseudorthocladius/Parachaetocladius,NA,NA,NA,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudorthocladius/Parachaetocladius,,,,Genus
,,,MN Access db,528,Pseudosmittia,,,Pseudosmittia,Pseudosmittia,Pseudosmittia,Chironomidae,129071,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Pseudosmittia,,,,Genus
,,,MN Access db,529,Rheocricotopus,,,Rheocricotopus,Rheocricotopus,Rheocricotopus,Chironomidae,129086,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,,,Genus
,,,MN Access db,530,Rheocricotopus robacki,,,Rheocricotopus,NA,NA,NA,129102,129086,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,Rheocricotopus robacki,,Species
,,,MN Access db,531,Rheosmittia,,,Rheosmittia,Rheosmittia,Rheosmittia,Chironomidae,129107,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheosmittia,,,,Genus
,,,MN Access db,532,Smittia,,,Smittia,NA,NA,NA,129110,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Smittia,,,,Genus
,,,MN Access db,533,Stilocladius,,,Stilocladius,Stilocladius,Stilocladius,Chironomidae,129152,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Stilocladius,,,,Genus
,,,MN Access db,534,Stilocladius clinopecten,,,Stilocladius,NA,NA,NA,129153,129152,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Stilocladius,,clinopecten,,Species
,,,MN Access db,535,Synorthocladius,,,Synorthocladius,Synorthocladius,Synorthocladius,Chironomidae,129161,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Synorthocladius,,,,Genus
,,,MN Access db,536,Thienemannia,,,Thienemannia,NA,NA,NA,129179,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Thienemannia,,,,Genus
,,,MN Access db,537,Unniella,,,Unniella,Unniella,Unniella,Chironomidae,129206,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,,,Genus
,,,MN Access db,538,Unniella multivirga,,,Unniella,NA,NA,NA,129207,129206,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Unniella,,multivirga,,Species
,,,MN Access db,539,Xylotopus,,,Xylotopus,Xylotopus,Xylotopus,Chironomidae,129208,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Xylotopus,,,,Genus
