Taxon_Group,BenTaxaID,FinalID,TSN,ParTSN,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,Family,SubFamily,Tribe,Genus,SubGenus,Species,Variety,Rank,TolVal,TolValSource,FFG,FFGSource,Habit,HabitSource,InBenthics,AdminCheck,DateNameRevised,EnterDate,Comments,Terrestrial,BCG_Attr,data_MN,BCG_Attr_NLF,BCG_Attr_Driftless,BCG_Attr_MN,BCG_Attr_GP,BCG_Attr_RR,BCG_Cool_8,BCG_Cold_9
,1586,Limnodrilus cervix,68652,68638,Annelida,,Clitellata,Oligochaeta,Tubificida,,Tubificidae,,,Limnodrilus,,Limnodrilus cervix,,Species,10,USEPA 1990 Draft,CG,USEPA 1990 Draft,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1587,Limnodrilus udekemianus,68644,68638,Annelida,,Clitellata,Oligochaeta,Tubificida,,Tubificidae,,,Limnodrilus,,Limnodrilus udekemianus,,Species,10,USEPA 1990 Draft,CG,RBP2 1999,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1588,Limnoporus dissortis,103877,103872,Arthropoda,,Insecta,Pterygota,Hemiptera,,Gerridae,Gerrinae,,Limnoporus,,dissortis,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1589,Macropelopia decedens,128037,128034,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Macropelopiini,Macropelopia,,decedens,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,5,FALSE,5,,,,,,
,1590,Micrasema gelidum,116969,116958,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Brachycentridae,,,Micrasema,,gelidum,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,3,FALSE,3,,,,,3,x
,1591,Nais elinguis,68952,68946,Annelida,,Clitellata,Oligochaeta,Tubificida,,Naididae,,,Nais,,Nais elinguis,,Species,10,USEPA 1990 Draft,CG,RBP2 1999,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1592,Nemoura trispinosa,102535,102526,Arthropoda,,Insecta,Pterygota,Plecoptera,,Nemouridae,Nemourinae,,Nemoura,,Nemoura trispinosa,,Species,1,USEPA 1990 Draft,,,,,,FALSE,,2007-09-10,,FALSE,3,FALSE,3,,,,,2,x
,1593,Neophylax concinnus,116047,116046,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Thremmatinae,,Neophylax,,Neophylax concinnus,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,3,FALSE,3,,,,,3,x
,1594,Oecetis disjuncta,116641,116607,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptoceridae,Leptocerinae,Oecetini,Oecetis,,disjuncta,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1595,Paracladopelma nereis,129608,129597,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paracladopelma,,Paracladopelma nereis,,Species,,RBP2 1999 (NC),CG,RBP2 1999,cn,RBP2 1999,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1596,Paracladopelma undine,129612,129597,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paracladopelma,,undine,,Species,,RBP2 1999 (NC),CG,RBP2 1999,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1597,Platycentropus,116407,568768,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilini,Platycentropus,,,,Genus,,,SH,USEPA 1990 Draft,,,,FALSE,,2007-09-10,,FALSE,4,TRUE,,4,3,3,3,4,4
,1598,Plauditus punctiventris,568609,568553,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Baetidae,,,Plauditus,,punctiventris,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,4,FALSE,4,,,,,3,3
,1599,Prosimulium multidentatum,126737,126703,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Prosimuliini,Prosimulium,,multidentatum,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,4,FALSE,4,,,,,,
,1600,Pseudodiamesa,128416,128351,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Diamesinae,Diamesini,Pseudodiamesa,,,,Genus,1,USEPA 1990 Draft,CG,RBP2 1999,sp,RBP2 1999,,FALSE,,2007-09-10,,FALSE,,TRUE,,,,x,x,2,2
,1601,Psilometriocnemus,129083,128457,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,,Psilometriocnemus,,,,Genus,,,CG,RBP2 1999,,,,FALSE,,2007-09-10,,FALSE,,TRUE,,x,,x,x,4,4
,1602,Ranatra fusca,103755,103748,Arthropoda,,Insecta,Pterygota,Hemiptera,,Nepidae,Ranatrinae,,Ranatra,,Ranatra fusca,,Species,,,PR,RBP2 1999,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1603,Rheocricotopus eminellobus,129096,129086,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Rheocricotopus,,eminellobus,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,,FALSE,,,,,,,
,1604,Sigara alternata,103370,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),alternata,,Species,,,,,sw,RBP2 1999,,FALSE,,2007-09-10,,FALSE,5,FALSE,5,,,,,,
,1605,Sigara grossolineata,103382,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),grossolineata,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,,TRUE,,,,4,5,,
,1606,Sigara mathesoni,103415,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Vermicorixa),mathesoni,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,5,FALSE,5,,,,,5,5
,1607,Sigara trilineata,103403,103369,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Sigara,Sigara (Lasiosigara),trilineata,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,5,TRUE,5,,,4,5,5,5
,1608,Sperchopsis tessellata,722295,112931,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,,Sperchopsini,Sperchopsis,,tessellata,,Species,,,,,,,,FALSE,,2007-09-10,,FALSE,,TRUE,,,,,,,
,1629,Brachycentrus occidentalis,116918,116906,Arthropoda,,Insecta,Pterygota,Trichoptera,,Brachycentridae,,,Brachycentrus,Brachycentrus (Sphinctogaster),Brachycentrus occidentalis,,Species,1,USEPA 1990 Draft,CF,RBP2 1999,cn,RBP2 1999,,FALSE,,2007-09-10,From WI-MN data,FALSE,3,FALSE,3,,,,,3,3
,1630,Cladotanytarsus daviesi,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Cladotanytarsus,,daviesi,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,,
,1631,Conchapelopia/Helopelopia,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Conchapelopia/Helopelopia,,,,Genus,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,x,x
,1632,Conchapelopia/Thienemannimyia,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Conchapelopia/Thienemannimyia,,,,Genus,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,,
,1633,Enallagma/Ischnura,,,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Enallagma/Ischnura,,,,Genus,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1634,Ilybiosoma seriatum,728288,728239,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,Agabini,Ilybiosoma,,seriatum,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1635,Maccaffertium luteum/vicarium,,,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,Heptageniidae,,,Maccaffertium,,luteum/vicarium,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,3,FALSE,3,,,,,,
,1636,Megadrili,,,Annelida,,Clitellata,Oligochaeta,Megadrili,,,,,,,,,Order,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1637,Meropelopia/Thienemannimyia,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Tanypodinae,Pentaneurini,Meropelopia/Thienemannimyia,,,,Genus,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1638,Metriocnemus eurynotus,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Metriocnemus,,eurynotus,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1639,Neoporus dimidiatus,728416,728252,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,Hydroporini,Neoporus,,dimidiatus,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1640,Orthocladius frigidus,128904,568522,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Orthocladius,Orthocladius (Orthocladius),frigidus,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,4,3
,1641,Paracladopelma nais,129606,129597,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Paracladopelma,,nais,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1642,Parakiefferiella sp. A (Epler),,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Orthocladiinae,Orthocladiini,Parakiefferiella,,sp. A (Epler),,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,5,FALSE,5,,,,,,
,1643,Phaenopsectra obediens Gr.,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,,obediens Gr.,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,,
,1644,Platambus semivittatus,728316,728241,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,,Agabini,Platambus,,semivittatus,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1645,Quistradrilus multisetosus,68794,68793,Annelida,,Clitellata,Oligochaeta,Tubificida,,Tubificidae,,,Quistradrilus,,Quistradrilus multisetosus,,Species,10,RBP2 1999 (MACS),CG,RBP2 1999,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1646,Simulium tuberosum Gr.,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Simuliini,Simulium,,tuberosum Gr.,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,,FALSE,,,,,,,
,1647,Simulium venustum/verecundum Gr.,,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Simuliidae,Simuliinae,Simuliini,Simulium,,venustum/verecundum Gr.,,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,4,FALSE,4,,,,,,
,1648,Stempellina sp. A (Epler),,,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironomidae,Chironominae,Tanytarsini,Stempellina,,sp. A (Epler),,Species,,,,,,,,FALSE,,2007-09-10,From WI-MN data,FALSE,3,FALSE,3,,,,,,
,1649,Acanthametropus,100987,568543,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,Acanthametropodidae,,,Acanthametropus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1650,Aeshna interrupta,185979,101603,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Aeshna,,interrupta,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,4,,
,1651,Aeshna umbrosa,101605,101603,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Aeshna,,umbrosa,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1652,Aeshna verticalis,101607,101603,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Aeshna,,verticalis,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1653,Agabetes,112072,728236,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Agabetini,Agabetes,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,4,,,,
,1654,Agarodes distinctus,116984,598764,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Sericostomatidae,,,Agarodes,Agarodes (Psiloneura),distinctus,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,2,2,,
,1655,Alboglossiphonia heteroclita,69389,69388,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Alboglossiphonia,,heteroclita,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1656,Amphiagrion,102093,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Amphiagrion,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,x,,x,x,,
,1657,Amphiagrion saucium,102095,102093,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Amphiagrion,,saucium,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1658,Aphididae,109191,109190,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,Sternorrhyncha,Aphididae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1659,Aplexa,76695,76676,Mollusca,,Gastropoda,,Basommatophora,,Physidae,,,Aplexa,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1660,Aquarius,-11,717532,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,Aquarius,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1661,Archilestes,102059,102058,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Lestidae,,,Archilestes,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1662,Arctiidae,117297,117294,Arthropoda,,Insecta,Pterygota,Lepidoptera,,Arctiidae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1663,Asynarchus,116221,568768,Arthropoda,,Insecta,Pterygota,Trichoptera,,Limnephilidae,Limnephilinae,Limnephilini,Asynarchus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,3,,,,
,1664,Branchiobdella,69180,69169,Annelida,,Clitellata,Hirudinea,Branchiobdellida,,Branchiobdellidae,,,Branchiobdella,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,4,,
,1665,Buenoa,103583,717623,Arthropoda,,Insecta,Pterygota,Hemiptera,,Notonectidae,Anisopinae,,Buenoa,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1666,Bulimnaea,76532,76483,Mollusca,,Gastropoda,,Basommatophora,,Lymnaeidae,,,Bulimnaea,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,4,4,4,,
,1667,Callicorixa,103514,717520,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,,Callicorixa,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,4,TRUE,,4,,5,5,,
,1668,Callicorixa audeni,103517,103514,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,,Callicorixa,,audeni,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1669,Calopteryx aequabilis,102056,102052,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Calopterygidae,,,Calopteryx,,aequabilis,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,3,,
,1670,Cambarus diogenes,97338,650269,Arthropoda,Crustacea,Malacostraca,,Decapoda,Pleocyemata,Cambaridae,Cambarinae,,Cambarus,Cambarus (Lacunicambarus),diogenes,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1671,Cenocorixa,103501,717520,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,,Cenocorixa,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1672,Chimarra atterrima,115278,115273,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Philopotamidae,Chimarrinae,,Chimarra,,atterrima,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,3,3,,
,1673,Chromagrion conditum,102134,102133,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Chromagrion,,conditum,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,2,2
,1675,Cipangopaludina,70328,70304,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,Viviparidae,,,Cipangopaludina,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1676,Climacia areolaris,115087,115086,Arthropoda,,Insecta,Pterygota,Neuroptera,,Sisyridae,,,Climacia,,areolaris,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,3,3,,
,1677,Clinohelea,127649,127648,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,Heteromyiini,Clinohelea,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,4,,,,
,1678,Coenagrion,102155,102077,Arthropoda,,Insecta,Pterygota,Odonata,Zygoptera,Coenagrionidae,,,Coenagrion,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1679,Colymbetes,112379,728218,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Colymbetini,Colymbetes,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,4,4,4,,
,1680,Corbiculidae,81381,566875,Mollusca,,Bivalvia,Heterodonta,Veneroida,,Corbiculidae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,6,TRUE,,6,6,6,6,,
,1681,Cordulia,102014,591728,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,Corduliinae,,Cordulia,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1682,Corisella,103484,717520,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,,Corisella,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1683,Culiseta,126429,126233,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Culicidae,Culicinae,Culicini,Culiseta,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,4,,
,1684,Cymatia,103525,717521,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Cymatiinae,,Cymatia,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,5,5
,1685,Desserobdella picta,568954,555637,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Glossiphoniinae,,Desserobdella,,picta,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1686,Dina parva,69440,69439,Annelida,,Clitellata,Hirudinea,Arhynchobdellida,,Erpobdellidae,,,Dina,,parva,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,5,5
,1687,Dolichocephala,135871,135844,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Empididae,Clinocerinae,,Dolichocephala,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,x,,x,x,4,4
,1688,Dorocordulia,101854,591728,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,Corduliinae,,Dorocordulia,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1689,Dorocordulia libera,101856,101854,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliidae,Corduliinae,,Dorocordulia,,libera,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1690,Dreissena polymorpha,81339,81338,Mollusca,,Bivalvia,Heterodonta,Veneroida,,Dreissenidae,,,Dreissena,,polymorpha,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,6,6,,
,1691,Dryopidae,113999,113996,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Dryopidae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,x,4,4,4,,
,1692,Elliptoideus,80297,79913,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,Unionidae,,,Elliptoideus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1693,Entomobryidae,99643,723386,Arthropoda,Hexapoda,Entognatha,,Collembola,Entomobryomorpha,Entomobryidae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1694,Eristalis,140904,140896,Arthropoda,,Insecta,Pterygota,Diptera,,Syrphidae,,Eristaliini,Eristalis,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1695,Eucorethra,125888,125887,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chaoboridae,Eucorethrinae,,Eucorethra,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,x,,
,1696,Euparyphus,130436,130408,Arthropoda,,Insecta,Pterygota,Diptera,Brachycera,Stratiomyidae,Stratiomyinae,Oxycerini,Euparyphus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,4,4,4
,1697,Fontigens,70605,70493,Mollusca,,Gastropoda,,Neotaenioglossa,,Hydrobiidae,,,Fontigens,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,3,3,4,4
,1698,Gerris,103829,717532,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Gerridae,Gerrinae,,Gerris,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,x,x
,1699,Gomphaeschna,101634,101596,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Aeshnidae,,,Gomphaeschna,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1700,Gomphaeschna furcillata,101635,101634,Arthropoda,,Insecta,Pterygota,Odonata,,Aeshnidae,,,Gomphaeschna,,furcillata,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1701,Gomphurus,101777,101664,Arthropoda,,Insecta,Pterygota,Odonata,,Gomphidae,,,Gomphurus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,2,TRUE,,2,,3,3,,
,1702,Goniobasis,71542,71541,Mollusca,,Gastropoda,,Neotaenioglossa,,Pleuroceridae,,,Goniobasis,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
,1703,Graphoderus,112165,728221,Arthropoda,Hexapoda,Insecta,Pterygota,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Acyliini,Graphoderus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,4,4,4,,
,1704,Gymnochthebius,193637,112756,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydraenidae,,,Gymnochthebius,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,x,,x,x,x,x
,1705,Haliplus immaculicollis,111883,111858,Arthropoda,,Insecta,Pterygota,Coleoptera,,Haliplidae,,,Haliplus,,immaculicollis,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,4,5,,
,1706,Helicopsychidae,117015,598161,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Helicopsychidae,,,,,,,Family,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,3,3,3,4,4
,1707,Helobdella papillata,69403,69396,Annelida,,Clitellata,Hirudinea,Rhynchobdellida,,Glossiphoniidae,Haementeriinae,,Helobdella,,papillata,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1708,Helocombus,113148,722233,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,Hydrophilidae,Hydrophilinae,Hydrophilini,Helocombus,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,x,x,,
,1709,Hesperocorixa kennicotti,103460,103444,Arthropoda,,Insecta,Pterygota,Hemiptera,Heteroptera,Corixidae,Corixinae,Corixini,Hesperocorixa,,kennicotti,,Species,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,5,5,,
,1710,Holorusia,118890,118841,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Tipulidae,Tipulinae,,Holorusia,,,,Genus,,,,,,,,FALSE,,2009-03-23,"WI data, 20090323",FALSE,,TRUE,,,,,,,
